season,week,player,team,weekly_yards,headshot_url,cumulative_yards
2025,8,Kirk Cousins,ATL,173,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",202
2025,11,Kirk Cousins,ATL,48,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",250
2025,12,Kirk Cousins,ATL,199,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",449
2025,13,Kirk Cousins,ATL,234,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",683
2025,14,Kirk Cousins,ATL,162,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",845
2025,15,Kirk Cousins,ATL,373,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",1218
2025,16,Kirk Cousins,ATL,197,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",1415
2025,17,Kirk Cousins,ATL,126,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",1541
2025,18,Kirk Cousins,ATL,180,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",1721
2025,1,Kyler Murray,ARI,163,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",163
2025,2,Kyler Murray,ARI,220,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",383
2025,3,Kyler Murray,ARI,159,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",542
2025,4,Kyler Murray,ARI,200,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",742
2025,5,Kyler Murray,ARI,220,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",962
2025,1,Lamar Jackson,BAL,209,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",209
2025,2,Lamar Jackson,BAL,225,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",434
2025,3,Lamar Jackson,BAL,288,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",722
2025,4,Lamar Jackson,BAL,147,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",869
2025,9,Lamar Jackson,BAL,204,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",1073
2025,10,Lamar Jackson,BAL,176,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",1249
2025,11,Lamar Jackson,BAL,193,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",1442
2025,12,Lamar Jackson,BAL,153,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",1595
2025,13,Lamar Jackson,BAL,246,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",1841
2025,14,Lamar Jackson,BAL,219,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",2060
2025,15,Lamar Jackson,BAL,150,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",2210
2025,16,Lamar Jackson,BAL,101,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",2311
2025,18,Lamar Jackson,BAL,238,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",2549
2025,2,Mac Jones,SF,279,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5sg1z9qvdpjeapblndz",279
2025,3,Mac Jones,SF,284,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5sg1z9qvdpjeapblndz",563
2025,5,Mac Jones,SF,342,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5sg1z9qvdpjeapblndz",905
2025,6,Mac Jones,SF,347,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5sg1z9qvdpjeapblndz",1252
2025,7,Mac Jones,SF,152,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5sg1z9qvdpjeapblndz",1404
2025,8,Mac Jones,SF,193,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5sg1z9qvdpjeapblndz",1597
2025,9,Mac Jones,SF,235,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5sg1z9qvdpjeapblndz",1832
2025,10,Mac Jones,SF,319,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5sg1z9qvdpjeapblndz",2151
2025,11,Malik Willis,GB,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsnetccy7bquili3gcqq",6
2025,12,Malik Willis,GB,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsnetccy7bquili3gcqq",13
2025,16,Malik Willis,GB,121,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsnetccy7bquili3gcqq",134
2025,17,Malik Willis,GB,288,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsnetccy7bquili3gcqq",422
2025,3,Marcus Mariota,WAS,207,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",207
2025,4,Marcus Mariota,WAS,156,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",363
2025,7,Marcus Mariota,WAS,63,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",426
2025,8,Marcus Mariota,WAS,213,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",639
2025,10,Marcus Mariota,WAS,213,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",852
2025,11,Marcus Mariota,WAS,213,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",1065
2025,13,Marcus Mariota,WAS,294,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",1359
2025,14,Marcus Mariota,WAS,30,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",1389
2025,15,Marcus Mariota,WAS,211,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",1600
2025,16,Marcus Mariota,WAS,95,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",1695
2025,2,Mason Rudolph,PIT,12,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaeklpqoesk72mlloora",12
2025,11,Mason Rudolph,PIT,127,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaeklpqoesk72mlloora",139
2025,12,Mason Rudolph,PIT,171,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaeklpqoesk72mlloora",310
2025,18,Matt Haack,ARI,28,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q0pk8i0ehgn4bccwbmme",28
2025,1,Matthew Stafford,LA,245,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",245
2025,2,Matthew Stafford,LA,298,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",543
2025,3,Matthew Stafford,LA,196,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",739
2025,4,Matthew Stafford,LA,375,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",1114
2025,5,Matthew Stafford,LA,389,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",1503
2025,6,Matthew Stafford,LA,181,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",1684
2025,7,Matthew Stafford,LA,182,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",1866
2025,9,Matthew Stafford,LA,281,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",2147
2025,10,Matthew Stafford,LA,280,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",2427
2025,11,Matthew Stafford,LA,130,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",2557
2025,12,Matthew Stafford,LA,273,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",2830
2025,13,Matthew Stafford,LA,243,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",3073
2025,14,Matthew Stafford,LA,281,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",3354
2025,15,Matthew Stafford,LA,368,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",3722
2025,16,Matthew Stafford,LA,457,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",4179
2025,17,Matthew Stafford,LA,269,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",4448
2025,18,Matthew Stafford,LA,259,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",4707
2025,3,Max Brosmer,MIN,29,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sp7hya1uwgvty3grdnjq",29
2025,8,Max Brosmer,MIN,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sp7hya1uwgvty3grdnjq",42
2025,13,Max Brosmer,MIN,126,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sp7hya1uwgvty3grdnjq",168
2025,16,Max Brosmer,MIN,52,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sp7hya1uwgvty3grdnjq",220
2025,17,Max Brosmer,MIN,51,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sp7hya1uwgvty3grdnjq",271
2025,18,Max Brosmer,MIN,57,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sp7hya1uwgvty3grdnjq",328
2025,1,Michael Penix Jr.,ATL,298,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",298
2025,2,Michael Penix Jr.,ATL,135,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",433
2025,3,Michael Penix Jr.,ATL,172,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",605
2025,4,Michael Penix Jr.,ATL,313,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",918
2025,6,Michael Penix Jr.,ATL,250,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",1168
2025,7,Michael Penix Jr.,ATL,241,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",1409
2025,9,Michael Penix Jr.,ATL,221,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",1630
2025,10,Michael Penix Jr.,ATL,177,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",1807
2025,11,Michael Penix Jr.,ATL,175,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",1982
2025,2,Mitchell Trubisky,BUF,32,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fw9ec0v5pn3sorobytpb",32
2025,8,Mitchell Trubisky,BUF,22,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fw9ec0v5pn3sorobytpb",54
2025,18,Mitchell Trubisky,BUF,259,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fw9ec0v5pn3sorobytpb",313
2025,14,Nick Mullens,JAX,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xrpcaavzkqoq1ybqthgm",3
2025,18,Nick Mullens,JAX,16,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xrpcaavzkqoq1ybqthgm",19
2025,1,Patrick Mahomes,KC,258,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",258
2025,2,Patrick Mahomes,KC,187,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",445
2025,3,Patrick Mahomes,KC,224,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",669
2025,4,Patrick Mahomes,KC,270,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",939
2025,5,Patrick Mahomes,KC,318,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",1257
2025,6,Patrick Mahomes,KC,257,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",1514
2025,7,Patrick Mahomes,KC,286,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",1800
2025,8,Patrick Mahomes,KC,299,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",2099
2025,9,Patrick Mahomes,KC,250,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",2349
2025,11,Patrick Mahomes,KC,276,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",2625
2025,12,Patrick Mahomes,KC,352,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",2977
2025,13,Patrick Mahomes,KC,261,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",3238
2025,14,Patrick Mahomes,KC,160,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",3398
2025,15,Patrick Mahomes,KC,189,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",3587
2025,15,Philip Rivers,IND,120,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",120
2025,16,Philip Rivers,IND,277,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",397
2025,17,Philip Rivers,IND,147,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",544
2025,7,Quinn Ewers,MIA,53,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikumn4ijbsxyuhtv1vz",53
2025,16,Quinn Ewers,MIA,260,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikumn4ijbsxyuhtv1vz",313
2025,17,Quinn Ewers,MIA,172,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikumn4ijbsxyuhtv1vz",485
2025,18,Quinn Ewers,MIA,137,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikumn4ijbsxyuhtv1vz",622
2025,18,Rigoberto Sanchez,IND,16,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/io2gctkkefyopm7m7mnj",16
2025,14,Riley Leonard,IND,145,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzdcrhp4p5kjmuhn7yay",145
2025,18,Riley Leonard,IND,270,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzdcrhp4p5kjmuhn7yay",415
2025,1,Russell Wilson,NYG,168,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",168
2025,2,Russell Wilson,NYG,450,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",618
2025,3,Russell Wilson,NYG,160,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",778
2025,4,Russell Wilson,NYG,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",786
2025,10,Russell Wilson,NYG,45,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",831
2025,1,Sam Darnold,SEA,150,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",150
2025,2,Sam Darnold,SEA,295,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",445
2025,3,Sam Darnold,SEA,218,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",663
2025,4,Sam Darnold,SEA,242,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",905
2025,5,Sam Darnold,SEA,341,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",1246
2025,6,Sam Darnold,SEA,295,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",1541
2025,7,Sam Darnold,SEA,213,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",1754
2025,9,Sam Darnold,SEA,330,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",2084
2025,10,Sam Darnold,SEA,178,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",2262
2025,11,Sam Darnold,SEA,279,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",2541
2025,12,Sam Darnold,SEA,244,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",2785
2025,13,Sam Darnold,SEA,128,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",2913
2025,14,Sam Darnold,SEA,249,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",3162
2025,15,Sam Darnold,SEA,271,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",3433
2025,16,Sam Darnold,SEA,270,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",3703
2025,17,Sam Darnold,SEA,147,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",3850
2025,18,Sam Darnold,SEA,198,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",4048
2025,18,Shane Buechele,KC,88,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f8debemuxxzrosthavuu",88
2025,11,Shedeur Sanders,CLE,47,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",47
2025,12,Shedeur Sanders,CLE,209,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",256
2025,13,Shedeur Sanders,CLE,149,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",405
2025,14,Shedeur Sanders,CLE,364,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",769
2025,15,Shedeur Sanders,CLE,177,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",946
2025,16,Shedeur Sanders,CLE,157,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",1103
2025,17,Shedeur Sanders,CLE,186,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",1289
2025,18,Shedeur Sanders,CLE,111,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",1400
2025,1,Spencer Rattler,NO,214,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",214
2025,2,Spencer Rattler,NO,207,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",421
2025,3,Spencer Rattler,NO,218,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",639
2025,4,Spencer Rattler,NO,126,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",765
2025,5,Spencer Rattler,NO,225,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",990
2025,6,Spencer Rattler,NO,227,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",1217
2025,7,Spencer Rattler,NO,233,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",1450
2025,8,Spencer Rattler,NO,136,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",1586
2025,15,Tanner McKee,PHI,33,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oveivzhzv13jrfvkp8zg",33
2025,18,Tanner McKee,PHI,241,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oveivzhzv13jrfvkp8zg",274
2025,5,Taysom Hill,NO,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",19
2025,16,Taysom Hill,NO,38,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",57
2025,12,Teddy Bridgewater,TB,62,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wggyfg1dgyiwcgxafoen",62
2025,1,Trevor Lawrence,JAX,178,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",178
2025,2,Trevor Lawrence,JAX,271,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",449
2025,3,Trevor Lawrence,JAX,222,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",671
2025,4,Trevor Lawrence,JAX,174,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",845
2025,5,Trevor Lawrence,JAX,221,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",1066
2025,6,Trevor Lawrence,JAX,258,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",1324
2025,7,Trevor Lawrence,JAX,296,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",1620
2025,9,Trevor Lawrence,JAX,220,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",1840
2025,10,Trevor Lawrence,JAX,158,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",1998
2025,11,Trevor Lawrence,JAX,153,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",2151
2025,12,Trevor Lawrence,JAX,256,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",2407
2025,13,Trevor Lawrence,JAX,229,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",2636
2025,14,Trevor Lawrence,JAX,244,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",2880
2025,15,Trevor Lawrence,JAX,330,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",3210
2025,16,Trevor Lawrence,JAX,279,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",3489
2025,17,Trevor Lawrence,JAX,263,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",3752
2025,18,Trevor Lawrence,JAX,255,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",4007
2025,5,Trey Lance,LAC,44,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gu6ewpdscaswlet6pbq0",44
2025,11,Trey Lance,LAC,37,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gu6ewpdscaswlet6pbq0",81
2025,13,Trey Lance,LAC,9,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gu6ewpdscaswlet6pbq0",90
2025,18,Trey Lance,LAC,136,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gu6ewpdscaswlet6pbq0",226
2025,1,Tua Tagovailoa,MIA,114,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",114
2025,2,Tua Tagovailoa,MIA,315,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",429
2025,3,Tua Tagovailoa,MIA,146,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",575
2025,4,Tua Tagovailoa,MIA,177,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",752
2025,5,Tua Tagovailoa,MIA,256,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",1008
2025,6,Tua Tagovailoa,MIA,205,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",1213
2025,7,Tua Tagovailoa,MIA,100,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",1313
2025,8,Tua Tagovailoa,MIA,205,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",1518
2025,9,Tua Tagovailoa,MIA,261,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",1779
2025,10,Tua Tagovailoa,MIA,173,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",1952
2025,11,Tua Tagovailoa,MIA,171,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",2123
2025,13,Tua Tagovailoa,MIA,157,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",2280
2025,14,Tua Tagovailoa,MIA,127,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",2407
2025,15,Tua Tagovailoa,MIA,253,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",2660
2025,6,Tyler Huntley,BAL,68,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqrzxwprqfsh4t4aa8lk",68
2025,8,Tyler Huntley,BAL,186,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqrzxwprqfsh4t4aa8lk",254
2025,16,Tyler Huntley,BAL,65,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqrzxwprqfsh4t4aa8lk",319
2025,17,Tyler Huntley,BAL,107,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqrzxwprqfsh4t4aa8lk",426
2025,8,Tyler Shough,NO,128,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",128
2025,9,Tyler Shough,NO,176,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",304
2025,10,Tyler Shough,NO,282,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",586
